PROCESSED TRAINING DATA: FORMAT = X, Y, Z, Angle, Axis X, Axis Y, Axis Z
-67.3662, -258.187, 3445.97, 2.9617837350739697, -0.5937670028272323, -0.34610077155812263, 0.7263986524494919
-52.9401, -119.497, 3263.99, 2.244675602710441, -0.6462371833435044, 0.39027472391285717, -0.6557919965499708
-51.2106, -28.7202, 3308.69, 1.5252853126211656, -0.09552720363980428, 0.976714215817477, -0.19210386249321076
-42.8421, -0.260076, 3209.36, 1.5252853126211656, -0.09552720363980428, 0.976714215817477, -0.19210386249321076
-37.1571, -8.60229, 3201.8, 1.2049548477979046, -0.7974037934213213, 0.09620789696269798, 0.5957274803123502
244.364, -100.702, 3640.95, 1.9745278655651575, -0.5393571433614338, 0.6394013298114906, -0.5479596803965519
254.276, 283.812, 3572.04, 2.059882661357338, -0.5727341809851227, 0.5798218083228437, -0.5794671936568353
263.134, 657.05, 3563.06, 1.9168804545880704, -0.5392792156062143, 0.6584145963558768, -0.5250410906973606
273.04, 729.005, 3395.25, 2.948642382276197, -0.7254065932414294, 0.08030326026160688, -0.6836202607246364
75.3157, -92.634, 3643.49, 1.9963450398857019, 0.518758334378341, 0.6997771007452201, 0.4911229986323421
103.439, 281.334, 3751.78, 1.9569723961169374, 0.49986197593448206, 0.7277512193804315, 0.46959149023930424
131.016, 633.623, 3884.24, 2.15798412372529, 0.5669598749173704, 0.6006690096572878, 0.5636960538011713
129.227, 734.935, 3749.94, 1.6380297985694643, 0.030281326603006004, 0.9991590642342963, -0.027644269163919113
126.039, -681.664, 3499.79, 2.0814914547932104, -0.6095610583452219, 0.5056564188434858, -0.6105300174696036
128.47, -715.072, 3346.56, 2.0814914547932104, -0.6095610583452219, 0.5056564188434858, -0.6105300174696036
148.135, -752.983, 3380.64, 3.1128242685535654, 0.7294522846950396, 0.0639874039579208, 0.6810322874048723
200.199, -751.763, 3492.89, 2.034004510901556, 0.5944221375212793, 0.6193205755560159, 0.5129369816240573
98.2299, -744.084, 3374.75, 3.1128242685535654, 0.7294522846950396, 0.0639874039579208, 0.6810322874048723
39.1174, -735.783, 3487.85, 2.045340244285517, 0.6095610583452219, -0.5056564188434857, 0.6105300174696036
157.811, -87.7512, 3620.52, 2.2498009908261563, -0.6246807405912818, 0.44075747187733594, -0.6445981874925086
149.373, -252.633, 3568.89, 2.2394725730323297, -0.6222441729017583, 0.44719143604514733, -0.6425200454598174
142.622, -384.523, 3527.86, 2.0965029491223244, -0.616236612662768, 0.5190756680144588, -0.5922945956947951
137.287, -594.012, 3507.89, 2.19762013218276, -0.6425570530485168, 0.4571835019277341, -0.6149013572457773
170.673, -560.824, 3514.41, 2.9513985574148807, 0.7640882224672797, -0.6307939865704405, -0.13515966407683838
301.762, -517.38, 3526.25, 2.2114874798781368, 0.7683433089946327, -0.4296875126577366, -0.4743597801133499
365.594, -265.077, 3589.98, 1.8645193767789767, 0.7017359024937915, -0.5880739448226013, -0.40216384543119743
383.8, -45.4398, 3545.23, 2.7121073839258574, 0.017069053025107656, 0.8208672077607281, 0.5708639721088831
418.669, 36.49, 3573.32, 2.795812561198882, 0.12877990635261216, 0.39149456979454283, 0.9111244358160955
348.436, 113.594, 3563.36, 2.795812561198882, 0.12877990635261216, 0.39149456979454283, 0.9111244358160955
357.69, 83.6032, 3571.65, 2.543560685142357, 0.5013620217128526, -0.3500655163116246, -0.7912586539643511
105.625, -558.165, 3509.99, 2.8448167326373826, -0.6130024760791647, -0.776474925998136, 0.14599538902651096
-10.9965, -507.028, 3516.62, 2.635168039025718, -0.5523853448080442, -0.5736039594170018, 0.6048544689282179
-62.5157, -256.326, 3421.6, 2.9872714319019122, -0.5872350154583947, -0.35330608034715805, 0.7282374957452454
-47.4303, -119.279, 3240.34, 2.3471163190531508, -0.5915091087439243, 0.4806725884977395, -0.6473568080586247
-50.6236, -26.2118, 3278.22, 1.6857826340815238, 0.09038163527186993, 0.9884018789602974, 0.12203641126047728
-60.7294, -49.305, 3178.37, 1.6857826340815238, 0.09038163527186993, 0.9884018789602974, 0.12203641126047728
-37.0177, -8.96303, 3192.89, 1.0168152098798664, -0.8993194118341062, 0.16030645793272752, 0.40684940093776717
246.093, -92.4704, 3621.17, 1.949180491602535, -0.5627419442865835, 0.633684556823076, -0.530815774619121
252.472, 289.318, 3551.38, 1.9874302938060155, -0.5777723287258411, 0.6078382496375688, -0.5447125833283598
256.962, 657.85, 3509.17, 1.8774051447773152, -0.5317691389697822, 0.6830386418851911, -0.5006793350348807
268.727, 718.051, 3338.2, 2.908678591907099, -0.7295252408369864, 0.1076008047910669, -0.6754368880880371
78.2028, -83.4957, 3619.94, 1.9654022527709492, 0.5248686913962397, 0.7052920787027325, 0.4765248582300587
105.373, 284.799, 3738.14, 1.9226580091426655, 0.5039786505983073, 0.7352600913613111, 0.4532086912146166
131.036, 630.12, 3881.74, 2.137637479850932, 0.5527663682446193, 0.6182293708767387, 0.5587859940290251
127.543, 736.532, 3752.93, 1.64996693980992, 0.006746241125123568, 0.9989129893016687, -0.04612296646016866
136.232, -670.557, 3487.56, 2.0639649064475325, -0.5925791271605133, 0.5101713877586453, -0.6233579494689244
134.24, -706.236, 3335.91, 2.0639649064475325, -0.5925791271605133, 0.5101713877586453, -0.6233579494689244
153.354, -743.938, 3369.95, 3.1352327416293155, -0.7224827939788689, -0.0686962607451469, -0.68796761272906
207.551, -742.55, 3480.26, 2.0744278676071506, 0.5959624333940345, 0.6214238057584106, 0.5085874866921066
103.958, -733.655, 3365.03, 3.1352327416293155, -0.7224827939788689, -0.0686962607451469, -0.68796761272906
48.0335, -721.786, 3478.47, 2.026757366715554, 0.5925791271605133, -0.5101713877586455, 0.6233579494689245
159.44, -81.9759, 3599.15, 2.274935558438339, -0.620303758207512, 0.4435885147068039, -0.6468790282377748
152.166, -246.659, 3545.6, 2.263123012763585, -0.617558351099606, 0.4509814055286624, -0.644389210690657
146.351, -378.499, 3503.37, 2.103123217404009, -0.6162247887660409, 0.5197170064213026, -0.5917442377807559
141.999, -588.364, 3482.78, 2.204221981857255, -0.6423442577345277, 0.45794977281471394, -0.6145533826564057
175.304, -554.96, 3489.3, 2.948893070080485, 0.7652391171886286, -0.6289319354945442, -0.13730882724521032
306.423, -510.843, 3501.48, 2.2319764122629566, 0.7440890429640789, -0.4421829082005508, -0.500805123612074
362.596, -257.22, 3569.26, 1.899163978081795, 0.6747389980935531, -0.6032461463657363, -0.42523096235645486
381.38, -36.8667, 3526.1, 2.5877135569416185, 0.07946999493673591, 0.8236261421898786, 0.5615376192261505
414.576, 44.4748, 3558.23, 2.7729387098267915, 0.22054195712894945, 0.3581947812235159, 0.9072252993881786
345.503, 118.751, 3531.19, 2.7729387098267915, 0.22054195712894945, 0.3581947812235159, 0.9072252993881786
353.384, 92.7382, 3545.62, 2.584065921994481, 0.43132148368505935, -0.37610909681574217, -0.8200632445148153
110.102, -552.614, 3485.11, 2.8685855647547833, -0.613977411239897, -0.7787905550080023, 0.12851851974514014
-8.78584, -506.362, 3492.15, 2.641714615751302, -0.5280939333581687, -0.6004450263356991, 0.6004852770043742
-63.6579, -251.932, 3408.0, 2.9648928875503096, -0.5636382961071632, -0.3894569558906039, 0.7284470815850923
-48.0098, -100.865, 3237.71, 2.1014968065381407, -0.5686521813961944, 0.5223878437032372, -0.6354098184199167
-42.8558, -1.6025, 3254.02, 1.614175624748784, 0.15248733009647703, 0.9866929043854601, 0.05643338192447158
-46.9875, -23.3163, 3153.23, 1.614175624748784, 0.15248733009647703, 0.9866929043854601, 0.05643338192447158
-28.0172, -17.8297, 3149.59, 1.3491324257550612, -0.6387774921502991, 0.21547856674226878, 0.7386015859696431
247.945, -85.4962, 3597.95, 1.9533254791583583, -0.5572159983862344, 0.6384135086507646, -0.5309788349027221
253.354, 296.605, 3525.62, 1.9839034161183078, -0.5695135767792159, 0.6175475481485778, -0.5424843883835039
257.434, 664.991, 3476.33, 1.8641208302584436, -0.5071981291326548, 0.7083639846834318, -0.49088748507957053
265.338, 715.719, 3301.72, 2.8702469861988367, -0.7195138963571642, 0.12759956259730956, -0.6826551871727831
79.6311, -78.8015, 3600.22, 1.990459667711322, 0.5025617755841334, 0.7140034215021811, 0.48747387192023084
107.992, 289.824, 3719.59, 1.930800376936094, 0.4711928363088861, 0.7576401276343924, 0.45161792259533823
136.713, 629.25, 3877.83, 2.1529441696895515, 0.5247715570505476, 0.6307741597141585, 0.5716106824995848
124.358, 738.041, 3751.14, 1.7059239186109396, -0.008458536475687244, 0.9989618616047843, -0.04476217398421873
141.26, -665.005, 3462.21, 2.258626175529428, -0.6112270721336569, 0.5591199924385151, -0.5601663148980597
136.556, -696.576, 3309.4, 2.258626175529428, -0.6112270721336569, 0.5591199924385151, -0.5601663148980597
166.177, -729.766, 3340.67, 2.9641013150217326, 0.6956337297436603, 0.0006709164526540408, 0.7183963139618951
226.519, -718.634, 3447.45, 1.970578117229179, 0.5126767923439062, 0.6076755988291672, 0.606541732430322
115.416, -730.969, 3339.34, 2.9641013150217326, 0.6956337297436603, 0.0006709164526540408, 0.7183963139618951
66.4338, -734.993, 3456.75, 2.120362807706889, 0.6112270721336569, -0.5591199924385152, 0.5601663148980597
163.935, -75.735, 3565.83, 2.2671475784826547, -0.5977317982788496, 0.4625791795549546, -0.6547802684630911
153.32, -240.783, 3518.83, 2.2576637904073413, -0.5953237127542708, 0.46881378682998626, -0.6525360605442421
144.84, -372.776, 3481.4, 2.133131306958382, -0.6154922106158879, 0.5242337708535234, -0.5885136295514855
145.248, -580.798, 3458.9, 2.234041825855386, -0.6407453655081763, 0.46305371090096886, -0.6123941846561212
177.576, -546.924, 3465.14, 2.9533552440388524, 0.7716302418901976, -0.6225082266060615, -0.13065327247433003
308.251, -504.819, 3476.62, 2.241793425629894, 0.7429151334016815, -0.4403866690617835, -0.5041197142300913
364.078, -253.967, 3546.53, 1.9094547682037928, 0.6741935344087282, -0.6013777851972353, -0.42872816286399323
383.603, -35.046, 3505.81, 2.3488946416717, 0.2919217372894947, 0.7879873847835008, 0.5420863222033389
409.678, 48.6882, 3536.16, 2.817702854838615, 0.4480807820231678, 0.3116892063166327, 0.8378982345411726
365.977, 116.519, 3470.33, 2.817702854838615, 0.4480807820231678, 0.3116892063166327, 0.8378982345411726
370.221, 89.1715, 3529.37, 3.1057317237494892, -0.24430432769156873, 0.47725282734142016, 0.8441238856150152
112.794, -546.145, 3462.11, 2.898784531657301, -0.6147621769372452, -0.7768613660101208, 0.13621264188124435
-5.59733, -500.982, 3464.87, 2.6123267796187215, -0.5102868135370098, -0.6220390693336506, 0.5938642640812554
-61.5209, -244.294, 3396.88, 2.9214140190156996, -0.5500653240260222, -0.4140115982392352, 0.7252741108212407
-47.1499, -82.8027, 3238.92, 2.018100715669348, -0.579840949259378, 0.5076501691501536, -0.6372407546004916
-37.7631, 15.7387, 3252.55, 1.544053964678604, 0.1515864226315933, 0.9884188781380671, -0.007048249005310561
-35.021, 0.921772, 3151.31, 1.544053964678604, 0.1515864226315933, 0.9884188781380671, -0.007048249005310561
-21.8531, -5.61849, 3146.05, 1.3933156108011475, -0.5955307967180513, 0.226402597648482, 0.7707690535681766
251.576, -79.9961, 3561.0, 1.9976294465878297, -0.549220728700155, 0.635496244175642, -0.5426795691793855
252.514, 301.04, 3500.41, 2.029083408875371, -0.561599695471183, 0.6138217835140308, -0.5548230349673027
253.105, 667.881, 3463.15, 1.8883933586981587, -0.5157239074962824, 0.7001351722574544, -0.4938011662651178
259.293, 723.125, 3291.37, 2.899177520996505, -0.7187754140718534, 0.12197085927462535, -0.6844596508295029
84.9062, -71.8927, 3570.19, 2.002075770534608, 0.46783742312384663, 0.7293964200782073, 0.49910821261719834
109.876, 290.866, 3697.95, 1.941270577642298, 0.43210728690140193, 0.777051275334224, 0.45768396094703334
138.47, 621.443, 3867.47, 2.092024774344076, 0.5008861696534916, 0.668518026442133, 0.5497241975497978
126.974, 742.086, 3753.86, 1.7089806960816314, -0.06034938252823046, 0.9939311027738816, -0.09197235979987049
146.016, -656.616, 3437.72, 2.2015576060587168, -0.5812729275915687, 0.5638988969331992, -0.5866343134241708
134.945, -693.893, 3287.81, 2.2015576060587168, -0.5812729275915687, 0.5638988969331992, -0.5866343134241708
162.533, -727.654, 3319.58, 3.04915796737101, 0.6874349331895098, 0.01434841894929316, 0.7261042180736796
225.852, -716.803, 3423.5, 2.05200939492517, 0.5295640993903198, 0.6115508769295015, 0.5878498018743199
112.215, -724.986, 3319.48, 3.04915796737101, 0.6874349331895098, 0.01434841894929316, 0.7261042180736796
66.5676, -720.236, 3437.12, 2.08052501854923, 0.5812729275915686, -0.5638988969331992, 0.5866343134241707
164.351, -70.9563, 3537.23, 2.2748581405104775, -0.6038742125195183, 0.45423615498605757, -0.6549850768967291
154.204, -235.335, 3487.09, 2.2541046471274564, -0.5987072651659439, 0.46774133115100797, -0.650205857994681
146.177, -367.52, 3449.61, 2.1098203363614907, -0.6137555108531252, 0.5247879260082212, -0.5898320147409846
143.363, -576.088, 3430.1, 2.2105182666868264, -0.6398078653604097, 0.46316462652354223, -0.613289836994111
176.228, -542.617, 3436.15, 2.934191142090173, 0.7646255912912775, -0.6307765502842166, -0.13216901586229388
306.447, -498.144, 3445.82, 2.2524764189945476, 0.7574417221442891, -0.4203252765747857, -0.49960854619133893
365.969, -250.022, 3523.27, 1.8943662986525296, 0.6875733982896362, -0.5889486211842736, -0.4247144259023754
383.922, -30.3396, 3484.44, 2.2813304707724256, 0.12844929346493053, 0.8699881901604818, 0.4760476110534005
417.263, 38.2933, 3537.47, 2.5964162010487204, 0.35216175723764137, 0.4014111780330164, 0.8454887124553719
368.149, 122.98, 3501.58, 2.5964162010487204, 0.35216175723764137, 0.4014111780330164, 0.8454887124553719
355.762, 97.5918, 3500.08, 2.6143615241620544, 0.3207121594169195, -0.39637393261644005, -0.8602507868896803
111.416, -540.824, 3432.52, 2.859134497146615, -0.6163285965514149, -0.7766730980285631, 0.1300690580871462
-6.24927, -493.893, 3440.05, 2.623452007938918, -0.5166565931853577, -0.6117593112753965, 0.5990129462590539
-60.1025, -238.305, 3365.23, 2.9300845854609996, -0.5543702325257486, -0.40712860255985583, 0.7258925170209474
-45.5108, -79.4601, 3204.23, 2.054302440093715, -0.6710266563841568, 0.42556170199476384, -0.6071412226304673
-44.4895, 16.7493, 3231.65, 1.3748294548608997, 0.0022376484929797777, 0.9928040463735915, -0.11972935493622787
-23.3503, 26.3349, 3131.83, 1.3748294548608997, 0.0022376484929797777, 0.9928040463735915, -0.11972935493622787
-14.8723, 6.93866, 3119.06, 1.4048037268110227, -0.604928546375043, 0.11171541952971986, 0.7884041595653059
252.143, -75.1252, 3533.13, 1.9869699390475808, -0.5689643099016304, 0.6243708843945619, -0.53520146933516
251.361, 307.185, 3477.71, 2.029648878776344, -0.5846610833255083, 0.5960846048668317, -0.5503222342277259
249.174, 675.46, 3451.8, 1.888730725197653, -0.5431681282577474, 0.6784090107081385, -0.49470152479548735
261.117, 737.865, 3282.56, 2.9308408642280215, -0.7332139695934966, 0.10860339812145868, -0.6712693771575009
85.1848, -67.197, 3540.93, 2.000309092933535, 0.46995315963739254, 0.727149939431915, 0.5003968358523001
109.017, 296.565, 3667.5, 1.9050537694752543, 0.4110528775133418, 0.8023924954602448, 0.4326682506460144
138.658, 613.443, 3862.17, 2.064345054995195, 0.4784619307439637, 0.6928022608075208, 0.5395361046758096
125.31, 741.255, 3756.58, 1.7289829946970277, -0.09227484839339295, 0.988751759774604, -0.11770858038647837
143.072, -652.305, 3410.0, 2.0119571988939464, -0.5758065977406854, 0.4860715193331397, -0.6574049285573309
138.313, -686.686, 3258.87, 2.0119571988939464, -0.5758065977406854, 0.4860715193331397, -0.6574049285573309
153.685, -725.979, 3292.59, 3.072442903089189, -0.7228387353617297, -0.10239515833111701, -0.6833881724254529
207.163, -730.156, 3402.53, 2.1257183401451614, 0.6126032112148249, 0.6355376914311187, 0.4699033394004438
105.695, -711.229, 3287.61, 3.072442903089189, -0.7228387353617297, -0.10239515833111701, -0.6833881724254529
50.998, -694.928, 3400.43, 1.9784662667438853, 0.5758065977406855, -0.48607151933313975, 0.657404928557331
164.499, -65.9721, 3506.5, 2.290757592295012, -0.5876658911903385, 0.4734482383105282, -0.6561216091336443
155.267, -230.652, 3460.3, 2.2691580484738383, -0.582082322035382, 0.48789751114525026, -0.6504891920640713
148.115, -363.103, 3426.29, 2.1524978946801645, -0.6088358534369533, 0.5299795294071633, -0.590288575172397
150.085, -570.276, 3403.42, 2.252319602243755, -0.6338553138952747, 0.4689047656785395, -0.6151063011957175
182.085, -536.222, 3408.97, 2.9199754709292014, 0.7731263639909449, -0.620154229419084, -0.13298254410170843
311.181, -490.537, 3418.14, 2.2542990883006344, 0.7475662271952516, -0.42279040024378994, -0.5122431194450084
365.15, -243.005, 3496.92, 1.887049766892241, 0.6715703222922746, -0.6015471740432224, -0.4325902213606584
379.774, -24.907, 3454.42, 2.339786327907801, 0.18971145069064077, 0.8380586884020861, 0.5115341633465232
410.604, 51.3076, 3496.71, 2.6859739791383923, 0.3726694882222928, 0.3862739811787635, 0.8437475120037051
363.588, 132.493, 3452.43, 2.6859739791383923, 0.3726694882222928, 0.3862739811787635, 0.8437475120037051
351.328, 100.242, 3470.11, 2.7178967852765705, 0.31488846239251683, -0.3905181965181444, -0.8650669306130553
117.492, -536.089, 3407.43, 2.843654033047468, -0.6142892557975862, -0.7793321059785006, 0.12365346255872897
0.568807, -489.522, 3417.55, 2.5497360711844967, -0.5444500939411498, -0.6064354669938256, 0.5794912592778718
-57.6626, -233.563, 3352.94, 2.88317022244942, -0.5877030690706314, -0.39866223228274755, 0.7040408561697946
-55.8373, -75.213, 3192.4, 1.7217381238688148, -0.5198852013140917, 0.6976716840174733, -0.49292352223730335
-48.86, 18.1276, 3158.53, 1.443096432133371, -0.1950517211528944, 0.9524472387746796, -0.23409204050070165
-30.9972, 57.6956, 3066.26, 1.443096432133371, -0.1950517211528944, 0.9524472387746796, -0.23409204050070165
-2.69891, -8.01884, 3137.48, 0.4572329845135625, -0.9276607608182046, 0.36157572149625644, 0.09331940024802703
